dialog_id,start_time,end_time,filename,transcript,label
vt2NjqXKzyA,1827.64,1841.08,vt2NjqXKzyA_1827.63861323_1841.07859088,that part of you is um really inhibited from being who it really is by this other part the sabotaging part,empathetic
PDHUNKuC9dM,65.04,68.76,PDHUNKuC9dM_65.03553631_68.75640451,when you can do that and it tells them you matter and i'm here to listen,empathetic
ZqJJzeo_t5Q,616.22,626.9,ZqJJzeo_t5Q_616.216_626.898,okay so if I was to say the words young thug bird man rich gang what comes up for you,empathetic
4HrOmh_rTcU,16.33,17.74,4HrOmh_rTcU_16.327_17.744,and Larry having to go home,empathetic
vt2NjqXKzyA,1190.92,1191.7,vt2NjqXKzyA_1190.92434901_1191.69771062,excuse me phil,empathetic
PDHUNKuC9dM,106.24,106.51,PDHUNKuC9dM_106.24197065_106.50538806,mhm,empathetic
FDFdroN7d0w,163.04,165.2,FDFdroN7d0w_163.03654436_165.1954671,You didn't love me as much as I loved you,neutral
fLssIxqEDq0,5.63,6.54,fLssIxqEDq0_5.62684908_6.54441974,Population,neutral
ZqJJzeo_t5Q,590.38,591.63,ZqJJzeo_t5Q_590.38_591.629,what are you feeling right now,empathetic
Le13by2WM70,135.3,136.22,Le13by2WM70_135.29726992_136.21923088,When you come to this trench,neutral
eq3-F_738gA,54.72,55.77,eq3-F_738gA_54.71804238_55.77171203,You got a kind face,neutral
Itp21tly8nM,48.64,50.73,Itp21tly8nM_48.64088435_50.72614512,it's all about the other person,empathetic
Le13by2WM70,27.31,28.31,Le13by2WM70_27.30602555_28.30701173,"Wait, wait I'm",neutral
uB9kll1G3MA,62.43,63.24,uB9kll1G3MA_62.429_63.239,I'm there for you,empathetic
k_OxtAg4-u8,424.13,441.81,k_OxtAg4-u8_424.13124717_441.81204082,here's language like excuse me let me make sure I'm getting what you want me to hear is this it let me make sure I'm understanding you it this this and this is that what you want me to be hearing that kind of language okay pause the tape now or not the tape the video now,empathetic
EmJWrU73A18,126.54,130.67,EmJWrU73A18_126.53875821_130.66799968,church thing that thing that my mother gave me that I was born into I was looking for that,neutral
dGIGG6QLjLg,50.1,52.08,dGIGG6QLjLg_50.10261403_52.08263493,I know that they happen and they were wonderful,neutral
EmJWrU73A18,91.73,92.91,EmJWrU73A18_91.72743515_92.90508126,I wanted that moment,neutral
4md_A059JRc,67.63,72.52,4md_A059JRc_67.627_72.521,but it's time for a sense of empathy to infuse our politics in America,neutral
vt2NjqXKzyA,679.27,680.24,vt2NjqXKzyA_679.27287868_680.24,yeah,empathetic
jsLUidiYm0w,83.31,84.27,jsLUidiYm0w_83.31212774_84.27360131,while she's while she's,neutral
yQ1IA117gKE,117.63,118.18,yQ1IA117gKE_117.632563_118.18190704,I've learned them,neutral
zA4jB0FBxQw,177.78,178.14,zA4jB0FBxQw_177.78121684_178.141,mmm-hmm,neutral
vt2NjqXKzyA,431.54,431.92,vt2NjqXKzyA_431.536_431.924,yeah,empathetic
e4aHb_GTRVo,475.8,483.86,e4aHb_GTRVo_475.799_483.865,we put people in our life or we recognize that there are people that are already there that are trying to give us empathy we have to lower the walls and receive,empathetic
vt2NjqXKzyA,3113.8,3116.2,vt2NjqXKzyA_3113.80456585_3116.19603924,that's a phrase that we all trot out um,neutral
vt2NjqXKzyA,1136.0,1139.54,vt2NjqXKzyA_1135.99630826_1139.5366533,you know what you've got to do and you've just got to do it,empathetic
vt2NjqXKzyA,261.34,262.19,vt2NjqXKzyA_261.34001627_262.1870395,that's all right,empathetic
EmJWrU73A18,96.07,96.47,EmJWrU73A18_96.07048053_96.46560665,mm-hmm,empathetic
yQ1IA117gKE,243.3,245.76,yQ1IA117gKE_243.30352025_245.759,"okay, move the car, 'cause that's your problem.",neutral
vt2NjqXKzyA,296.95,301.66,vt2NjqXKzyA_296.95224015_301.66397342,um i think that's all i need to say at the minute phil,empathetic
OP0H0j4pCOg,52.3,55.91,OP0H0j4pCOg_52.29574391_55.91263377,You did say you wanted to understand what was making people so upset,neutral
e4aHb_GTRVo,485.16,499.02,e4aHb_GTRVo_485.165_499.019,Bene Browns research on shame does a fantastic job of describing how this process works and my research supports what she found which is empathy is one of the primary ways to reduce perfectionism but that only works if we learn to receive,empathetic
PDHUNKuC9dM,192.63,194.13,PDHUNKuC9dM_192.63449775_194.12719643,why thank you Kent,neutral
EmJWrU73A18,151.61,152.31,EmJWrU73A18_151.61409214_152.30775799,There's some more to go,neutral
dGIGG6QLjLg,25.18,26.04,dGIGG6QLjLg_25.18458522_26.03630153,what are you going to do,neutral
dGIGG6QLjLg,149.41,151.1,dGIGG6QLjLg_149.40986909_151.10013083,thirty years from now fourty years from now?,neutral
k_OxtAg4-u8,277.44,278.14,k_OxtAg4-u8_277.44341873_278.13574087,or his reaction,neutral
GQhw9teSyKc,153.8,158.84,GQhw9teSyKc_153.80331256_158.84336576,And it's also making it harder for you as a manager to run an efficient department and,neutral
-2KGPYEFnsU,13.2,14.3,-2KGPYEFnsU_13.205_14.302,Dave Lockwood,neutral
pup6yHO72vM,27.58,28.48,pup6yHO72vM_27.57853863_28.48090981,that was great,empathetic
yQ1IA117gKE,666.03,668.16,yQ1IA117gKE_666.03016978_668.16055279,Nothing bad is gonna happen here.,empathetic
GQhw9teSyKc,108.84,112.61,GQhw9teSyKc_108.8414348_112.6117837,And it's creating a lot of stress and I am adding to that and again I,neutral
Le13by2WM70,66.79,67.69,Le13by2WM70_66.78804715_67.68700643,Oh I bet that's frustrating,empathetic
yQ1IA117gKE,80.86,90.48,yQ1IA117gKE_80.86379461_90.48401477,"Well I have a parking I do I did have a parking space on the Appleton places I really didn't but on the Radcliffe I did, it was just me being exhausted from working.",neutral
-kfUE41-JFw,185.7,193.73,-kfUE41-JFw_185.7009639_193.72820432,"We're robbing ourselves of fair consolation By believing that we're entirely in control, and therefore entirely to blame when we crash.",empathetic
_V0WHjBgfw8,86.22,87.08,_V0WHjBgfw8_86.21739528_87.08270657,Yeah yeah,empathetic
-kfUE41-JFw,83.65,88.24,-kfUE41-JFw_83.64601972_88.24229876,For a time adopt an entire kindly perspective on your setbacks,empathetic
yQ1IA117gKE,406.03,415.46,yQ1IA117gKE_406.0296564_415.46498866,"As you heard, I accused Miss Fields of being irresponsible. Many of you may think I was being too harsh on her, given that she's a single mother trying to raise four kids.",neutral
eq3-F_738gA,6.44,7.02,eq3-F_738gA_6.43546214_7.01516593,How do I know that?,neutral
GQhw9teSyKc,30.86,34.22,GQhw9teSyKc_30.86338765_34.2175694,You know I'm actually really glad that you said that and I appreciate you being direct with me,neutral
4md_A059JRc,19.45,23.87,4md_A059JRc_19.448_23.869,on stage then I think that we're gonna have to talk more about the empathy deficit,neutral
vt2NjqXKzyA,1883.41,1884.23,vt2NjqXKzyA_1883.41163125_1884.22770619,yeah,empathetic
yQ1IA117gKE,626.08,627.66,yQ1IA117gKE_626.07623583_627.66278404,"Okay, that's fine.",neutral
yQ1IA117gKE,345.59,346.73,yQ1IA117gKE_345.592_346.72531528,How much can you pay a week?,neutral
EmJWrU73A18,118.32,118.47,EmJWrU73A18_118.31529024_118.4689504,And,neutral
0SEGAK-wRLs,459.67,461.1,0SEGAK-wRLs_459.67364178_461.10495392,Okay okay,empathetic
jsLUidiYm0w,42.86,45.09,jsLUidiYm0w_42.85803667_45.0926944,i'll go ahead and make sure you get another copy of that memo,neutral
tYUXK2Rb-PY,8.08,10.36,tYUXK2Rb-PY_8.08161856_10.35578891,"We are only boarding rows 9 above right now, you'll have to wait",neutral
G0yU-YJ6sjY,36.28,38.13,G0yU-YJ6sjY_36.28214633_38.13251533,"And when your father died, how did that make you feel?",empathetic
vt2NjqXKzyA,2105.2,2117.11,vt2NjqXKzyA_2105.198_2117.112,and as you've talked about that you've come to this point where you recognize it as a part that is sabotaging you from knowing what you need to do and being able to do it,empathetic
vt2NjqXKzyA,3256.65,3258.68,vt2NjqXKzyA_3256.647_3258.68394842,i think i was clear that i didn't know either,neutral
EmJWrU73A18,47.09,49.34,EmJWrU73A18_47.09387715_49.34170576,and I yeah yeah you know,neutral
u9h-ysSUDqc,23.05,26.08,u9h-ysSUDqc_23.05444939_26.08490291,uh you can cut circles here and you can make a...,neutral
dGIGG6QLjLg,164.42,167.44,dGIGG6QLjLg_164.41813674_167.44211457,there is no easy way no matter what I do somebody gets hurt,neutral
PDHUNKuC9dM,93.02,93.84,PDHUNKuC9dM_93.01907649_93.84445106,yes it's like,neutral
vt2NjqXKzyA,677.49,677.94,vt2NjqXKzyA_677.489_677.93512127,yeah,empathetic
vt2NjqXKzyA,1092.81,1093.19,vt2NjqXKzyA_1092.81075015_1093.19127843,yeah,empathetic
vt2NjqXKzyA,2367.84,2373.26,vt2NjqXKzyA_2367.841_2373.25898827,um i think what i was getting at i can't think back now,empathetic
vt2NjqXKzyA,2775.77,2783.21,vt2NjqXKzyA_2775.76648944_2783.20862587,it's still keeping you here in this place and is still still commanding your attention,empathetic
k_OxtAg4-u8,521.21,540.13,k_OxtAg4-u8_521.21102041_540.127,it's more of um yeah I guess it's about working together and out of that working together to be able to see that there's a flow in the movement it sort of felt stuck I was frustrated that we kept going around seemed like we were going around and around instead of moving on,neutral
dGIGG6QLjLg,178.49,179.38,dGIGG6QLjLg_178.49075107_179.37836581,it's not that simple,neutral
PDHUNKuC9dM,86.48,89.04,PDHUNKuC9dM_86.47624995_89.0407546,obviously we're listening in a physical sense with our ears,neutral
vt2NjqXKzyA,1849.18,1851.73,vt2NjqXKzyA_1849.17632376_1851.72941976,that part of you yeah yeah gets on yes that part of you yeah yeah gets on and does,empathetic
e4aHb_GTRVo,602.99,608.49,e4aHb_GTRVo_602.986_608.487,and I said to myself I don't know how I don't know what way but somehow I'm proving this guy wrong,empathetic
VQ440xOiyho,15.48,16.17,VQ440xOiyho_15.47827426_16.17089586,I think umm...,neutral
yQ1IA117gKE,16.7,22.57,yQ1IA117gKE_16.698_22.56646259,This BR776 isn't mine. I had registered it for my kids' father a couple years ago.,neutral
vt2NjqXKzyA,1557.76,1558.18,vt2NjqXKzyA_1557.757_1558.179,no,empathetic
dGIGG6QLjLg,78.99,79.87,dGIGG6QLjLg_78.9902528_79.8692243,it's about security,neutral
PDHUNKuC9dM,106.58,107.04,PDHUNKuC9dM_106.57696924_107.03771281,again,neutral
ZqJJzeo_t5Q,128.66,129.81,ZqJJzeo_t5Q_128.65917322_129.80707076,okay,neutral
vt2NjqXKzyA,28.83,29.82,vt2NjqXKzyA_28.8316096_29.81980336,hi phil,empathetic
EmJWrU73A18,54.18,54.55,EmJWrU73A18_54.17842797_54.55160264,Umm,neutral
OP0H0j4pCOg,79.22,80.87,OP0H0j4pCOg_79.22174562_80.87249475,I get it now I need to do better,neutral
vt2NjqXKzyA,2604.68,2622.48,vt2NjqXKzyA_2604.682_2622.47750986,so it sounds like um this is generated by you and this is perpetuated by you and this is um contained by you within you,empathetic
vt2NjqXKzyA,60.17,63.9,vt2NjqXKzyA_60.16636617_63.90065833,1989 so that's a long time ago now but yeah,neutral
dGIGG6QLjLg,145.87,147.15,dGIGG6QLjLg_145.87419874_147.1517732,will you just picture your life for me?,neutral
_V0WHjBgfw8,32.61,36.65,_V0WHjBgfw8_32.60506538_36.64845843,and not why the documentary but the timing of the documentary,empathetic
vt2NjqXKzyA,872.51,874.8,vt2NjqXKzyA_872.50842216_874.79538488,so on a level there's an answer,empathetic
vt2NjqXKzyA,35.57,36.7,vt2NjqXKzyA_35.56946983_36.69883414,it's more than ideal actually,empathetic
vt2NjqXKzyA,2924.24,2933.89,vt2NjqXKzyA_2924.23667242_2933.88866024,and if you're willing i'd just like to ask you a couple of questions about the your approach to counselling and also the session that you've just had is that okay yeah,neutral
0SEGAK-wRLs,127.7,128.34,0SEGAK-wRLs_127.70014043_128.34447051,the show,neutral
Le13by2WM70,68.24,69.5,Le13by2WM70_68.240183_69.50458659,Meanwhile my son is out there,neutral
jsLUidiYm0w,19.19,23.39,jsLUidiYm0w_19.18653842_23.39051135,you see we're putting the cover sheets on all tps reports now before they go out,neutral
ZqJJzeo_t5Q,371.93,373.91,ZqJJzeo_t5Q_371.93266338_373.91334933,I understand,empathetic
Le13by2WM70,116.34,118.47,Le13by2WM70_116.34470106_118.46521125,And that little baby's gonna put you right past Sydney,neutral
_V0WHjBgfw8,371.77,372.27,_V0WHjBgfw8_371.76943508_372.27405994,uh-huh,empathetic
vt2NjqXKzyA,1100.07,1100.49,vt2NjqXKzyA_1100.073_1100.495,yeah,empathetic
FDFdroN7d0w,64.75,68.2,FDFdroN7d0w_64.7471139_68.19807398,People used to tell me you were too selfish to be a great artist,neutral
EmJWrU73A18,43.54,43.82,EmJWrU73A18_43.54067969_43.82311092,Umm,neutral
vt2NjqXKzyA,3178.94,3183.38,vt2NjqXKzyA_3178.93615763_3183.376,and so i guess within that anything goes really,neutral
VQ440xOiyho,55.17,56.78,VQ440xOiyho_55.17292156_56.78373277,I don't think we should see each other anymore,neutral
vt2NjqXKzyA,3345.02,3348.24,vt2NjqXKzyA_3345.022_3348.245,that was really all i was striving to do,neutral
Le13by2WM70,133.47,134.63,Le13by2WM70_133.46651889_134.62555552,Oh hey ma'am one more thing,neutral
Le13by2WM70,112.39,115.2,Le13by2WM70_112.38570469_115.2032256,Ehh I don't know what do you guys think about about 3 weeks,neutral
_V0WHjBgfw8,184.49,193.22,_V0WHjBgfw8_184.49105819_193.21517863,why did you feel it necessary to say hey this is the person who abused me and this person also suffered abuse and this person is also going through things,empathetic
yQ1IA117gKE,513.82,516.23,yQ1IA117gKE_513.818_516.23397904,There's some Kleenex for you.,empathetic
vt2NjqXKzyA,57.56,60.17,vt2NjqXKzyA_57.55807392_60.16636617,yeah 10 sessions probably um,neutral
ZqJJzeo_t5Q,1002.69,1003.37,ZqJJzeo_t5Q_1002.68664988_1003.37177685,mm-hmm,empathetic
dGIGG6QLjLg,139.3,139.9,dGIGG6QLjLg_139.3024377_139.89604033,forever,neutral
Le13by2WM70,106.15,106.64,Le13by2WM70_106.15280892_106.64451183,Big current,neutral
PDHUNKuC9dM,92.39,93.89,PDHUNKuC9dM_92.39493635_93.88835396,as well what do you mean by that,neutral
PDHUNKuC9dM,121.25,123.52,PDHUNKuC9dM_121.24990258_123.51667955,it's good this is good when someone,neutral
zA4jB0FBxQw,76.96,77.33,zA4jB0FBxQw_76.96196981_77.32689342,so,neutral
0SEGAK-wRLs,338.19,338.81,0SEGAK-wRLs_338.19406906_338.81189311,yep,neutral
Le13by2WM70,106.96,108.05,Le13by2WM70_106.95622244_108.04940471,"Can't miss it, it's in...",neutral
yQ1IA117gKE,687.53,688.72,yQ1IA117gKE_687.53_688.71893115,Good luck.,empathetic
tYUXK2Rb-PY,52.35,53.92,tYUXK2Rb-PY_52.34858242_53.92469662,"We are now boarding all rows, please!",neutral
vt2NjqXKzyA,1140.24,1144.11,vt2NjqXKzyA_1140.24431762_1144.11000183,and it feels like you understand that part quite well phil,empathetic
zwH3cZy4hIc,278.95,279.7,zwH3cZy4hIc_278.952_279.695,are you in chargee,empathetic
vt2NjqXKzyA,2772.55,2775.77,vt2NjqXKzyA_2772.54876388_2775.76648944,because this thing is still keeping you stuck,empathetic
fLssIxqEDq0,86.44,88.44,fLssIxqEDq0_86.44152296_88.43628003,UNFPA Supplies which...,neutral
dGIGG6QLjLg,170.72,173.72,dGIGG6QLjLg_170.72096993_173.72479657,stop thinking about what I want what he wants what your parents want,neutral
-kfUE41-JFw,74.9,83.11,-kfUE41-JFw_74.9034797_83.10509386,"Lying in bed, or perhaps a bath Turn over a sequence of thoughts that interrupt and correct the flow of your worse self-accusations. ",empathetic
yQ1IA117gKE,565.2,566.59,yQ1IA117gKE_565.20173894_566.58857143,Very. I'm so sorry.,empathetic
PDHUNKuC9dM,195.56,196.35,PDHUNKuC9dM_195.56458924_196.35045119,laughter,neutral
EmJWrU73A18,8.49,9.75,EmJWrU73A18_8.48729668_9.75253393,"The voice, that was...",neutral
vt2NjqXKzyA,279.71,283.07,vt2NjqXKzyA_279.71066196_283.07115068,understand how we're working here,empathetic
VQ440xOiyho,126.37,127.97,VQ440xOiyho_126.37165541_127.96972106,I have to return some video tapes,neutral
tYUXK2Rb-PY,49.06,49.83,tYUXK2Rb-PY_49.06058782_49.83473322,Thank you for waiting,neutral
OP0H0j4pCOg,103.5,104.56,OP0H0j4pCOg_103.50427855_104.56220102,They fired uncle Ben,neutral
zwH3cZy4hIc,362.21,364.39,zwH3cZy4hIc_362.213_364.39,he's not the 24th identity,empathetic
zwH3cZy4hIc,75.0,77.67,zwH3cZy4hIc_75.001_77.6717803,and see that's my mistake,empathetic
FDFdroN7d0w,171.9,172.95,FDFdroN7d0w_171.89846677_172.9476193,You're so...,neutral
vt2NjqXKzyA,1517.63,1517.83,vt2NjqXKzyA_1517.628_1517.83,yeah,empathetic
PDHUNKuC9dM,49.24,52.0,PDHUNKuC9dM_49.23505976_52.00113706,present with the person you're talking to and that's number one on your list that is,neutral
e4aHb_GTRVo,716.81,718.36,e4aHb_GTRVo_716.808_718.361,and then that wasn't all that I lost,empathetic
yQ1IA117gKE,563.25,564.93,yQ1IA117gKE_563.24553818_564.93376624,"Okay, am I making you nervous?",empathetic
dGIGG6QLjLg,111.17,112.13,dGIGG6QLjLg_111.16887084_112.13473469,well that's what we do,neutral
VQ440xOiyho,12.89,13.92,VQ440xOiyho_12.88765133_13.92411152,I want a firm commitment,neutral
eq3-F_738gA,0.2,1.78,eq3-F_738gA_0.2016026_1.78205819,My wife is having an affair with David Lin-,neutral
0SEGAK-wRLs,428.3,436.18,0SEGAK-wRLs_428.296_436.17772923,the first time you hear it will be like with the dad yeah so you'll be visiting you'll be like hey hassan hassan hassan be like hey it's me hassan and then it'll be like hassan,neutral
GQhw9teSyKc,103.52,108.38,GQhw9teSyKc_103.52355425_108.38045433,Um giving me that feedback so you know I hear that I hear that this is a really critical time,empathetic
_V0WHjBgfw8,155.05,156.93,_V0WHjBgfw8_155.04757014_156.92536205,you know you named marilyn manson,empathetic
4HrOmh_rTcU,29.0,29.91,4HrOmh_rTcU_29.0_29.911,the humiliation,empathetic
OP0H0j4pCOg,74.98,75.59,OP0H0j4pCOg_74.98172046_75.5919708,Oh.,neutral
VQ440xOiyho,36.04,36.98,VQ440xOiyho_36.03686354_36.98044745,Talk about what Patrick?,neutral
ZqJJzeo_t5Q,1037.95,1040.36,ZqJJzeo_t5Q_1037.94722298_1040.36006143,so your ego is not your friend,empathetic
vt2NjqXKzyA,3258.68,3262.05,vt2NjqXKzyA_3258.68394842_3262.047,i don't have i don't have answers for my clients,neutral
4HrOmh_rTcU,32.78,35.02,4HrOmh_rTcU_32.78_35.01912106,fucking humiliation he must have felt,empathetic
yQ1IA117gKE,467.5,468.33,yQ1IA117gKE_467.50278512_468.33350051,Point four.,neutral
PDHUNKuC9dM,107.51,110.92,PDHUNKuC9dM_107.51186415_110.9175873,put yourself in their shoes trying to understand the whole situation,empathetic
yQ1IA117gKE,335.79,336.33,yQ1IA117gKE_335.79398757_336.32993298,okay?,empathetic
PDHUNKuC9dM,120.56,120.81,PDHUNKuC9dM_120.5571419_120.81177873,uh-oh,neutral
ZqJJzeo_t5Q,1027.8,1028.33,ZqJJzeo_t5Q_1027.79837644_1028.32711574,yeah,empathetic
jsLUidiYm0w,64.66,65.74,jsLUidiYm0w_64.65662874_65.74103043,could you turn that down just,neutral
yQ1IA117gKE,637.82,639.7,yQ1IA117gKE_637.816_639.70039483,"You can just mail it in, don't worry about it.",empathetic
ZqJJzeo_t5Q,992.02,994.06,ZqJJzeo_t5Q_992.022_994.05759554,ego doesn't like to surrender,empathetic
-kfUE41-JFw,23.8,31.09,-kfUE41-JFw_23.79890732_31.08852894,But so good are we at this that we're sometimes in danger of falling prey to an excessive form of self-criticism,empathetic
MKl8s0EO5T4,27.53,28.07,MKl8s0EO5T4_27.53452065_28.06574577,That's what I do,neutral
ZFsUdoOaqlw,28.97,33.49,ZFsUdoOaqlw_28.966_33.489,and then you come out with me and you run 8 miles ten miles and you take on,empathetic
eq3-F_738gA,50.02,51.95,eq3-F_738gA_50.02127525_51.94914265,I don't know if I should help you or I should euthanize you,neutral
ZqJJzeo_t5Q,773.58,776.23,ZqJJzeo_t5Q_773.58287631_776.22657277,so you used to have dreads,empathetic
yQ1IA117gKE,96.36,97.33,yQ1IA117gKE_96.36286276_97.32582766,Being exhausted.,neutral
vt2NjqXKzyA,2940.27,2954.48,vt2NjqXKzyA_2940.2691754_2954.48244237,i work in a person-centered way um it was my training and it's really all i know i i've done a little bit of workshops day workshops in other things but but it's really all i know,neutral
zwH3cZy4hIc,103.15,112.87,zwH3cZy4hIc_103.148_112.87175734,Dennis if this is you I completely understand why you felt the need to take over and protect the others,empathetic
vt2NjqXKzyA,206.77,214.68,vt2NjqXKzyA_206.77066073_214.68360083,so i may need to break confidentiality depending on on what we decide between us is the best way forward with that,empathetic
-kfUE41-JFw,233.41,234.83,-kfUE41-JFw_233.41097747_234.83180937,That's not the truth,empathetic
EmJWrU73A18,10.09,11.28,EmJWrU73A18_10.09497657_11.28035493,"My name for you, you are...",neutral
vt2NjqXKzyA,3035.96,3039.6,vt2NjqXKzyA_3035.956_3039.60421189,that's basically my approach to counseling,neutral
EmJWrU73A18,75.14,75.75,EmJWrU73A18_75.13890427_75.74915462,The parent,neutral
fLssIxqEDq0,37.64,41.97,fLssIxqEDq0_37.64251146_41.97104321,Are the ones that COVID has exposed and exacerbated,neutral
Itp21tly8nM,21.5,24.82,Itp21tly8nM_21.50156803_24.81958948,and three how can you practice empathy with others,neutral
dGIGG6QLjLg,16.33,16.7,dGIGG6QLjLg_16.33193319_16.70071757,finally,neutral
Itp21tly8nM,149.03,152.46,Itp21tly8nM_149.032_152.46435374,so how can you start practicing empathy with others,neutral
PDHUNKuC9dM,30.63,36.8,PDHUNKuC9dM_30.63043115_36.79697859,of polished invites you to listen up and fine tune your listening skills with these helpful tips how are you,neutral
yQ1IA117gKE,639.67,640.38,yQ1IA117gKE_639.67359756_640.37505669,Okay,empathetic
dGIGG6QLjLg,134.08,137.41,dGIGG6QLjLg_134.07939052_137.4102226,and we're gonna have to work at this every day but I want to do that because I want you,neutral
0SEGAK-wRLs,137.68,143.34,0SEGAK-wRLs_137.67508465_143.344,which i was like wow okay hassan brave um so are there visual aids that go with that,empathetic
Le13by2WM70,138.83,140.46,Le13by2WM70_138.82731504_140.459,Trench...thourgh it...not over it,neutral
jsLUidiYm0w,3.89,4.62,jsLUidiYm0w_3.89268443_4.615,what's happening,neutral
GQhw9teSyKc,74.43,77.84,GQhw9teSyKc_74.43000876_77.83920607,Or concerned or burdened and so I'm sorry to put you in that position,empathetic
vt2NjqXKzyA,63.9,64.87,vt2NjqXKzyA_63.90065833_64.86767652,yeah yeah,empathetic
k_OxtAg4-u8,377.06,382.15,k_OxtAg4-u8_377.05995465_382.1457073,yeah I wanted to keep going I wanted to moving on,neutral
ZqJJzeo_t5Q,1274.81,1276.13,ZqJJzeo_t5Q_1274.813_1276.129,so you can live,empathetic
vt2NjqXKzyA,2410.75,2416.96,vt2NjqXKzyA_2410.74803919_2416.96352571,and so when i'm feeling a generalized fear it helps me to think okay what kind of water am i in then,empathetic
_V0WHjBgfw8,476.07,477.87,_V0WHjBgfw8_476.06851673_477.87490277,who we are who we were and who we hope to be,empathetic
yQ1IA117gKE,253.66,255.11,yQ1IA117gKE_253.66212188_255.1091745,There's a wonderful gentleman,neutral
GQhw9teSyKc,78.44,83.29,GQhw9teSyKc_78.44411918_83.28660932,Well thanks for you know looking at it from my perspective we have all these files and more in the back,empathetic
FDFdroN7d0w,159.13,160.6,FDFdroN7d0w_159.12627964_160.59975608,I wanted to be married,neutral
vt2NjqXKzyA,1652.08,1662.25,vt2NjqXKzyA_1652.0841643_1662.25099192,i'm not sure why i felt that but i was i became aware of it when you said that your sadness was for the other part of you,empathetic
coBacvZxErI,14.37,15.42,coBacvZxErI_14.369_15.415,because we are family,empathetic
yQ1IA117gKE,688.77,689.41,yQ1IA117gKE_688.77252569_689.41217687,Thank you,empathetic
VQ440xOiyho,18.54,19.33,VQ440xOiyho_18.54167218_19.32753414,We've lost touch,neutral
k_OxtAg4-u8,627.08,633.18,k_OxtAg4-u8_627.07770052_633.18210884,so just answering the question how was it for you for each person so it doesn't matter who starts,neutral
GQhw9teSyKc,14.6,14.95,GQhw9teSyKc_14.59566678_14.94689,Hey Marlene,neutral
EmJWrU73A18,149.42,150.83,EmJWrU73A18_149.41657837_150.83025182,"I've pretty much done it, he said no",neutral
Le13by2WM70,122.2,125.17,Le13by2WM70_122.19927179_125.16502674,"Oh please, I'm just your little helper just helping along, that's me",empathetic
e4aHb_GTRVo,329.68,335.9,e4aHb_GTRVo_329.678_335.905,because when we cultivate empathy weenlarge our capacity to love to forgive to be accepting,empathetic
vt2NjqXKzyA,133.58,140.22,vt2NjqXKzyA_133.57961844_140.21862636,um what we do here will be confidential with a few exceptions,empathetic
OP0H0j4pCOg,3.6,4.93,OP0H0j4pCOg_3.60292528_4.92879293,It's clear that people are hurting,neutral
vt2NjqXKzyA,1559.46,1561.54,vt2NjqXKzyA_1559.461_1561.537,i'm not connected to that part,empathetic
OP0H0j4pCOg,95.89,96.65,OP0H0j4pCOg_95.8889092_96.64842941,Cause I'm a woman,neutral
EmJWrU73A18,158.37,162.44,EmJWrU73A18_158.37007251_162.44151388,Now you can find new videos every day they're the kind of videos that will make you look at,neutral
vt2NjqXKzyA,1043.56,1044.24,vt2NjqXKzyA_1043.559_1044.24169861,yeah,empathetic
fLssIxqEDq0,52.27,54.36,fLssIxqEDq0_52.26955723_54.35933539,So if we wanna have women back,neutral
eq3-F_738gA,53.15,53.45,eq3-F_738gA_53.1516592_53.44580864,Cal,neutral
jsLUidiYm0w,28.03,30.56,jsLUidiYm0w_28.0342307_30.55864759,yeah yeah yeah i have the memo right here i just uh,neutral
zwH3cZy4hIc,38.51,41.53,zwH3cZy4hIc_38.50915019_41.52565436,I just want to bring the details back,empathetic
vt2NjqXKzyA,1767.45,1768.35,vt2NjqXKzyA_1767.44989997_1768.34758239,yeah,empathetic
OP0H0j4pCOg,114.84,115.63,OP0H0j4pCOg_114.84392803_115.6253997,"Great, do it",neutral
GQhw9teSyKc,29.9,30.3,GQhw9teSyKc_29.8975238_30.29704021,Umm,neutral
4HrOmh_rTcU,103.59,104.82,4HrOmh_rTcU_103.587_104.82311281,I think he'll forget all about me.,empathetic
dGIGG6QLjLg,76.34,77.25,dGIGG6QLjLg_76.34084784_77.24963793,following your heart,neutral
vt2NjqXKzyA,987.93,998.58,vt2NjqXKzyA_987.92618922_998.58141273,it feels like there's two parts of you um in different maybe this isn't right at all but in different camps really,empathetic
PDHUNKuC9dM,121.82,122.91,PDHUNKuC9dM_121.82064032_122.90504201,oh yeah this is a good one,neutral
QNBa3HHjnGA,11.47,16.83,QNBa3HHjnGA_11.467_16.833,do you think that's a new problem or is it familiar to you familiar,empathetic
ZqJJzeo_t5Q,873.74,886.54,ZqJJzeo_t5Q_873.745_886.53549202,I have seen that when we do get the riches it's still outside of us and you can never get enough and yet it doesn't fill you up,empathetic
fLssIxqEDq0,34.02,35.6,fLssIxqEDq0_34.02379423_35.59551813,That cause gender,neutral
PDHUNKuC9dM,173.36,175.43,PDHUNKuC9dM_173.35662376_175.43113312,well I have my days I have my days,neutral
GQhw9teSyKc,133.59,135.05,GQhw9teSyKc_133.58624261_135.05259955,Keep it to yourself and have it eat you up,neutral
EmJWrU73A18,23.29,26.9,EmJWrU73A18_23.29439304_26.89965499,you haven't done an album since 2002 but you were thinking of,neutral
PDHUNKuC9dM,2.46,4.89,PDHUNKuC9dM_2.455_4.89367061,welcome back to great day you know for many of us listening,neutral
